query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
128,I407,0,20260823,0.706439,1.0,0.0
128,I524,0,20260823,0.185789,1.0,0.0
128,I138,0,20260823,0.146943,1.0,0.0
128,I645,0,20260823,0.841489,1.0,0.0
128,I113,0,20260823,0.140829,0.0,0.0
128,I271,4,20260823,0.584189,1.0,0.0
128,I372,0,20260823,0.0,0.0,1.0
129,I241,0,20260823,0.467594,1.0,0.0
129,I044,0,20260823,0.174335,0.0,0.0
129,I540,0,20260823,0.788223,0.0,0.0
129,I562,0,20260823,0.400019,0.0,0.0
129,I413,0,20260823,0.138411,0.0,0.0
129,I018,0,20260823,0.396802,0.0,0.0
129,I676,4,20260823,0.375272,1.0,0.0
130,I247,0,20260823,0.0,0.0,1.0
130,I500,0,20260823,0.261198,0.0,0.0
130,I363,0,20260823,0.325254,0.0,0.0
130,I678,0,20260823,0.571123,1.0,0.0
130,I564,0,20260823,0.156002,0.0,0.0
130,I353,0,20260823,0.328658,0.0,0.0
130,I230,10,20260823,0.670217,1.0,0.0
131,I161,0,20260823,0.813349,0.0,0.0
131,I343,0,20260823,0.333983,0.0,0.0
131,I581,4,20260823,0.624881,1.0,0.0
131,I374,0,20260823,0.652576,1.0,0.0
131,I555,0,20260823,0.543312,0.0,0.0
131,I068,0,20260823,0.323088,0.0,0.0
131,I606,0,20260823,0.655572,0.0,0.0
131,I172,0,20260823,0.107963,1.0,0.0
132,I545,0,20260823,0.637027,1.0,0.0
132,I536,0,20260823,0.758498,0.0,0.0
132,I625,10,20260823,0.380732,1.0,0.0
132,I275,0,20260823,0.0,0.0,1.0
132,I169,0,20260823,0.250634,0.0,0.0
132,I554,0,20260823,0.671406,1.0,0.0
132,I553,0,20260823,0.064837,1.0,0.0
133,I045,0,20260823,0.221338,1.0,0.0
133,I176,0,20260823,0.077185,1.0,0.0
133,I239,0,20260823,0.569896,0.0,0.0
133,I494,0,20260823,0.359558,0.0,0.0
133,I498,0,20260823,0.319318,0.0,0.0
133,I290,3,20260823,0.704773,0.0,0.0
134,I422,0,20260823,0.0,0.0,1.0
134,I230,1,20260823,0.218821,1.0,0.0
134,I513,0,20260823,0.340896,0.0,0.0
134,I162,0,20260823,0.683393,0.0,0.0
134,I111,0,20260823,0.865126,0.0,0.0
134,I597,0,20260823,0.479464,1.0,0.0
134,I078,0,20260823,0.795257,1.0,0.0
134,I057,0,20260823,0.295051,1.0,0.0
135,I444,1,20260823,0.861271,0.0,0.0
135,I568,0,20260823,0.728491,0.0,0.0
135,I515,0,20260823,0.543824,0.0,0.0
135,I019,0,20260823,0.471213,0.0,0.0
135,I349,0,20260823,0.242658,0.0,0.0
135,I356,0,20260823,0.503791,1.0,0.0
135,I173,0,20260823,0.1697,0.0,0.0
136,I414,0,20260823,0.876527,0.0,0.0
136,I439,0,20260823,0.361501,1.0,0.0
136,I063,0,20260823,0.670044,1.0,0.0
136,I667,4,20260823,0.531592,0.0,0.0
136,I336,0,20260823,0.236321,1.0,0.0
136,I089,0,20260823,0.208503,1.0,0.0
136,I319,0,20260823,0.529901,0.0,0.0
136,I470,0,20260823,0.0,0.0,1.0
137,I042,0,20260823,0.622156,0.0,0.0
137,I529,0,20260823,0.288436,0.0,0.0
137,I483,4,20260823,0.502517,1.0,0.0
137,I383,0,20260823,0.742335,0.0,0.0
137,I615,0,20260823,0.546677,1.0,0.0
137,I316,0,20260823,0.501917,0.0,0.0
137,I652,0,20260823,0.288509,0.0,0.0
138,I581,10,20260823,0.710011,0.0,0.0
138,I005,0,20260823,0.441421,0.0,0.0
138,I311,4,20260823,0.472483,0.0,0.0
138,I416,0,20260823,0.321665,1.0,0.0
138,I243,0,20260823,0.577782,1.0,0.0
138,I694,0,20260823,0.570438,0.0,0.0
138,I476,0,20260823,0.226874,1.0,0.0
138,I237,0,20260823,0.868735,0.0,0.0
139,I016,3,20260823,0.575409,1.0,0.0
139,I542,0,20260823,0.766225,0.0,0.0
139,I631,0,20260823,0.806635,1.0,0.0
139,I205,0,20260823,0.223583,0.0,0.0
139,I663,0,20260823,0.0,0.0,1.0
139,I297,0,20260823,0.425753,1.0,0.0
140,I127,0,20260823,0.50388,1.0,0.0
140,I401,0,20260823,0.644635,1.0,0.0
140,I662,0,20260823,0.591404,1.0,0.0
140,I149,0,20260823,0.454145,1.0,0.0
140,I264,0,20260823,0.554173,1.0,0.0
140,I604,0,20260823,0.109618,1.0,0.0
140,I683,1,20260823,0.457198,1.0,0.0
