query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
74,I494,4,20260819,0.463794,1.0,0.0
74,I009,0,20260819,0.282967,1.0,0.0
74,I178,0,20260819,0.494237,1.0,0.0
74,I447,0,20260819,0.248688,1.0,0.0
74,I184,0,20260819,0.181348,1.0,0.0
74,I187,0,20260819,0.150353,0.0,0.0
74,I508,0,20260819,0.300379,0.0,0.0
75,I672,0,20260819,0.446456,0.0,0.0
75,I156,3,20260819,0.541596,1.0,0.0
75,I554,0,20260819,0.441217,0.0,0.0
75,I014,0,20260819,0.645766,1.0,0.0
75,I274,0,20260819,0.44109,0.0,0.0
75,I163,0,20260819,0.649122,0.0,0.0
76,I264,0,20260819,0.487558,0.0,0.0
76,I021,0,20260819,0.640925,0.0,0.0
76,I501,4,20260819,0.457914,1.0,0.0
76,I070,0,20260819,0.199726,1.0,0.0
76,I675,0,20260819,0.172829,0.0,0.0
76,I653,0,20260819,0.496719,0.0,0.0
76,I473,0,20260819,0.395806,1.0,0.0
76,I521,0,20260819,0.482317,1.0,0.0
77,I015,0,20260819,0.399589,0.0,0.0
77,I160,0,20260819,0.755298,0.0,0.0
77,I623,0,20260819,0.280585,1.0,0.0
77,I150,0,20260819,0.662821,0.0,0.0
77,I645,0,20260819,0.482661,0.0,0.0
77,I361,3,20260819,0.722218,1.0,0.0
78,I554,0,20260819,0.535405,1.0,0.0
78,I033,0,20260819,0.243855,1.0,0.0
78,I052,0,20260819,0.874941,0.0,0.0
78,I191,0,20260819,0.369856,0.0,0.0
78,I017,4,20260819,0.366501,1.0,0.0
78,I131,0,20260819,0.830025,0.0,0.0
78,I677,0,20260819,0.32923,1.0,0.0
78,I552,0,20260819,0.291291,0.0,0.0
79,I507,0,20260819,0.451703,0.0,0.0
79,I004,0,20260819,0.388824,0.0,0.0
79,I393,0,20260819,0.268748,1.0,0.0
79,I241,10,20260819,0.784337,1.0,0.0
79,I663,0,20260819,0.587481,1.0,0.0
79,I019,0,20260819,0.409049,1.0,0.0
80,I299,0,20260819,0.515197,1.0,0.0
80,I494,0,20260819,0.279066,1.0,0.0
80,I160,10,20260819,0.502589,1.0,0.0
80,I501,0,20260819,0.24374,1.0,0.0
80,I185,0,20260819,0.638483,0.0,0.0
80,I145,0,20260819,0.369737,1.0,0.0
80,I576,0,20260819,0.860388,1.0,0.0
80,I657,0,20260819,0.457094,1.0,0.0
81,I325,0,20260819,0.102233,0.0,0.0
81,I196,0,20260819,0.702513,0.0,0.0
81,I461,0,20260819,0.207472,1.0,1.0
81,I142,0,20260819,0.415678,1.0,0.0
81,I611,1,20260819,0.582756,1.0,0.0
81,I623,0,20260819,0.674994,0.0,0.0
82,I255,0,20260819,0.445361,1.0,0.0
82,I348,0,20260819,0.392377,0.0,0.0
82,I028,0,20260819,0.562955,0.0,1.0
82,I300,0,20260819,0.315302,0.0,0.0
82,I626,0,20260819,0.395045,0.0,0.0
82,I426,0,20260819,0.910303,0.0,0.0
82,I243,1,20260819,0.732506,1.0,0.0
82,I670,0,20260819,0.497258,0.0,0.0
83,I053,0,20260819,0.202212,1.0,0.0
83,I265,0,20260819,0.473257,0.0,0.0
83,I505,0,20260819,0.300398,1.0,0.0
83,I542,1,20260819,0.863638,1.0,0.0
83,I447,0,20260819,0.634458,0.0,0.0
83,I408,0,20260819,0.219187,1.0,0.0
83,I318,4,20260819,0.692751,1.0,0.0
84,I036,0,20260819,0.259447,0.0,0.0
84,I061,0,20260819,0.170669,1.0,0.0
84,I088,0,20260819,0.404318,1.0,0.0
84,I024,0,20260819,0.698548,0.0,0.0
84,I365,0,20260819,0.745261,0.0,0.0
84,I146,0,20260819,0.496663,1.0,0.0
84,I477,0,20260819,0.463282,0.0,0.0
84,I233,1,20260819,0.66423,0.0,0.0
85,I253,4,20260819,0.814391,1.0,0.0
85,I378,0,20260819,0.679446,0.0,0.0
85,I274,0,20260819,0.135077,0.0,0.0
85,I282,0,20260819,0.356321,1.0,0.0
85,I501,0,20260819,0.558799,1.0,1.0
85,I219,0,20260819,0.647063,1.0,0.0
86,I599,0,20260819,0.741754,0.0,0.0
86,I004,1,20260819,0.75388,1.0,1.0
86,I059,1,20260819,0.329187,1.0,0.0
86,I497,0,20260819,0.24207,0.0,0.0
86,I617,0,20260819,0.465722,0.0,0.0
86,I157,0,20260819,0.212499,1.0,1.0
86,I101,0,20260819,0.06502,0.0,1.0
86,I415,0,20260819,0.367409,0.0,0.0
87,I154,0,20260819,0.632035,1.0,0.0
87,I328,0,20260819,0.732559,1.0,0.0
87,I199,0,20260819,0.055733,0.0,0.0
87,I201,0,20260819,0.729563,0.0,0.0
87,I442,0,20260819,0.590261,1.0,0.0
87,I597,0,20260819,0.612262,0.0,1.0
87,I026,4,20260819,0.937793,1.0,1.0
87,I654,0,20260819,0.647825,0.0,0.0
88,I003,0,20260819,0.768148,1.0,0.0
88,I147,0,20260819,0.62661,0.0,0.0
88,I159,0,20260819,0.487434,0.0,0.0
88,I144,10,20260819,0.840195,1.0,0.0
88,I021,0,20260819,0.46341,0.0,0.0
88,I252,0,20260819,0.102112,0.0,0.0
88,I654,0,20260819,0.752703,0.0,0.0
