query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
239,I677,4,20260831,0.496712,1.0,0.0
239,I505,0,20260831,0.090182,0.0,0.0
239,I563,0,20260831,0.403448,1.0,0.0
239,I693,0,20260831,0.244222,0.0,0.0
239,I426,0,20260831,0.454318,1.0,0.0
239,I205,0,20260831,0.512637,1.0,0.0
239,I006,0,20260831,0.519885,0.0,0.0
239,I391,0,20260831,0.159774,1.0,0.0
240,I267,0,20260831,0.253092,0.0,0.0
240,I317,1,20260831,0.455704,1.0,0.0
240,I321,0,20260831,0.274229,0.0,0.0
240,I131,0,20260831,0.60144,1.0,0.0
240,I103,0,20260831,0.79105,1.0,0.0
240,I105,0,20260831,0.0,0.0,1.0
241,I351,0,20260831,0.205798,0.0,0.0
241,I072,0,20260831,0.230787,0.0,0.0
241,I037,0,20260831,0.317194,1.0,0.0
241,I540,0,20260831,0.0,0.0,1.0
241,I673,0,20260831,0.354087,0.0,0.0
241,I016,10,20260831,0.554377,1.0,0.0
242,I017,0,20260831,0.077917,1.0,0.0
242,I449,0,20260831,0.491152,0.0,0.0
242,I478,0,20260831,0.617335,1.0,0.0
242,I041,0,20260831,0.21114,1.0,0.0
242,I077,1,20260831,0.684817,0.0,0.0
242,I470,0,20260831,0.419624,1.0,0.0
243,I625,3,20260831,0.448362,0.0,0.0
243,I385,0,20260831,0.089033,0.0,0.0
243,I551,0,20260831,0.598708,0.0,0.0
243,I088,0,20260831,0.0,0.0,1.0
243,I656,0,20260831,0.409231,1.0,0.0
243,I239,0,20260831,0.648892,1.0,0.0
244,I625,0,20260831,0.35536,0.0,0.0
244,I501,0,20260831,0.217317,0.0,0.0
244,I664,0,20260831,0.942641,1.0,0.0
244,I639,0,20260831,0.69591,0.0,0.0
244,I011,1,20260831,0.792762,1.0,0.0
244,I334,0,20260831,0.586667,0.0,0.0
244,I336,0,20260831,0.305258,1.0,0.0
245,I509,0,20260831,0.60267,1.0,0.0
245,I072,1,20260831,0.819587,1.0,0.0
245,I163,0,20260831,0.182769,1.0,0.0
245,I692,0,20260831,0.727584,0.0,0.0
245,I622,0,20260831,0.256758,0.0,0.0
245,I237,0,20260831,0.468498,0.0,0.0
245,I547,0,20260831,0.425411,0.0,0.0
245,I561,0,20260831,0.625307,0.0,0.0
246,I091,0,20260831,0.0,0.0,1.0
246,I638,0,20260831,0.513882,1.0,0.0
246,I394,0,20260831,0.0,0.0,1.0
246,I679,0,20260831,0.421336,1.0,0.0
246,I262,0,20260831,0.222703,1.0,0.0
246,I666,0,20260831,0.302356,1.0,0.0
246,I158,0,20260831,0.604845,1.0,0.0
246,I581,4,20260831,0.426679,1.0,0.0
247,I313,3,20260831,0.691582,1.0,0.0
247,I571,0,20260831,0.0,0.0,1.0
247,I095,0,20260831,0.125463,1.0,0.0
247,I162,0,20260831,0.109765,1.0,0.0
247,I078,0,20260831,0.280007,0.0,0.0
247,I280,0,20260831,0.354301,1.0,0.0
247,I451,0,20260831,0.350262,0.0,0.0
248,I257,0,20260831,0.621686,1.0,0.0
248,I433,0,20260831,0.249098,0.0,0.0
248,I543,0,20260831,0.713022,1.0,0.0
248,I584,0,20260831,0.349158,1.0,0.0
248,I014,0,20260831,0.399147,1.0,0.0
248,I366,0,20260831,0.285322,1.0,0.0
248,I541,1,20260831,0.46368,1.0,0.0
249,I459,0,20260831,0.0,0.0,1.0
249,I380,1,20260831,0.73757,1.0,0.0
249,I352,0,20260831,0.290598,0.0,0.0
249,I408,0,20260831,0.584743,0.0,0.0
249,I075,0,20260831,0.121424,0.0,0.0
249,I531,0,20260831,0.51676,0.0,0.0
249,I214,0,20260831,0.805292,1.0,0.0
250,I519,0,20260831,0.5944,1.0,0.0
250,I342,0,20260831,0.207451,1.0,0.0
250,I419,0,20260831,0.620915,0.0,0.0
250,I230,4,20260831,0.497625,1.0,0.0
250,I626,0,20260831,0.441739,1.0,0.0
250,I470,0,20260831,0.757818,0.0,0.0
250,I590,0,20260831,0.816751,0.0,0.0
