query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
15,I401,0,20260815,0.439283,0.0,0.0
15,I052,0,20260815,0.476244,0.0,0.0
15,I299,0,20260815,0.46668,1.0,0.0
15,I077,0,20260815,0.423061,1.0,0.0
15,I556,0,20260815,0.688158,0.0,0.0
15,I282,0,20260815,0.407038,0.0,0.0
15,I039,3,20260815,0.3666,1.0,0.0
15,I142,0,20260815,0.871319,1.0,0.0
16,I516,0,20260815,0.383485,0.0,0.0
16,I602,1,20260815,0.602915,1.0,0.0
16,I357,0,20260815,0.33931,1.0,0.0
16,I481,0,20260815,0.675068,0.0,0.0
16,I102,0,20260815,0.294348,0.0,0.0
16,I122,0,20260815,0.305406,0.0,0.0
16,I337,0,20260815,0.258411,1.0,0.0
17,I412,0,20260815,0.510012,1.0,0.0
17,I030,1,20260815,0.76827,0.0,0.0
17,I070,0,20260815,0.213189,1.0,0.0
17,I104,0,20260815,0.482879,1.0,0.0
17,I578,0,20260815,0.553247,0.0,0.0
17,I692,0,20260815,0.832676,0.0,0.0
17,I602,0,20260815,0.211198,0.0,0.0
17,I210,0,20260815,0.301194,0.0,0.0
18,I103,0,20260815,0.362123,0.0,0.0
18,I386,0,20260815,0.478324,0.0,0.0
18,I334,0,20260815,0.0,0.0,1.0
18,I648,1,20260815,0.0,0.0,1.0
18,I312,0,20260815,0.0,0.0,1.0
18,I055,0,20260815,0.654695,0.0,0.0
18,I523,0,20260815,0.332496,1.0,0.0
19,I199,0,20260815,0.267682,0.0,0.0
19,I650,0,20260815,0.343726,0.0,0.0
19,I340,0,20260815,0.334909,0.0,0.0
19,I344,0,20260815,0.322851,1.0,0.0
19,I330,0,20260815,0.509635,0.0,0.0
19,I015,1,20260815,0.637282,1.0,0.0
20,I276,0,20260815,0.139989,0.0,0.0
20,I376,4,20260815,0.692322,1.0,0.0
20,I550,0,20260815,0.1248,1.0,0.0
20,I373,0,20260815,0.0,0.0,1.0
20,I554,0,20260815,0.56455,1.0,0.0
20,I206,0,20260815,0.49113,0.0,0.0
21,I583,0,20260815,0.355357,0.0,0.0
21,I204,0,20260815,0.288168,1.0,0.0
21,I352,10,20260815,0.433604,0.0,0.0
21,I595,0,20260815,0.382656,1.0,0.0
21,I265,0,20260815,0.152577,1.0,0.0
21,I027,0,20260815,0.212592,1.0,0.0
21,I395,0,20260815,0.548959,1.0,0.0
21,I084,0,20260815,0.459871,1.0,0.0
22,I564,0,20260815,0.426446,0.0,0.0
22,I356,0,20260815,0.419088,1.0,0.0
22,I033,0,20260815,0.598462,0.0,0.0
22,I399,1,20260815,0.0,0.0,1.0
22,I036,0,20260815,0.186523,0.0,0.0
22,I608,0,20260815,0.664844,0.0,0.0
22,I124,0,20260815,0.481497,0.0,0.0
22,I497,0,20260815,0.283188,1.0,0.0
23,I202,0,20260815,0.502359,1.0,0.0
23,I216,0,20260815,0.777148,1.0,0.0
23,I171,0,20260815,0.432951,1.0,0.0
23,I086,0,20260815,0.716975,1.0,0.0
23,I194,0,20260815,0.704676,0.0,0.0
23,I558,0,20260815,0.143857,1.0,0.0
23,I560,0,20260815,0.0,0.0,1.0
23,I687,10,20260815,0.571489,1.0,0.0
24,I456,0,20260815,0.600149,0.0,0.0
24,I473,0,20260815,0.448482,0.0,0.0
24,I388,0,20260815,0.567509,0.0,0.0
24,I032,0,20260815,0.796827,1.0,0.0
24,I214,0,20260815,0.277253,0.0,0.0
24,I537,10,20260815,0.62207,0.0,0.0
24,I095,0,20260815,0.227448,0.0,0.0
24,I561,0,20260815,0.666175,1.0,0.0
25,I279,0,20260815,0.222858,0.0,0.0
25,I115,0,20260815,0.031911,1.0,0.0
25,I042,0,20260815,0.663189,1.0,0.0
25,I399,0,20260815,0.0,0.0,1.0
25,I599,0,20260815,0.409356,1.0,0.0
25,I624,10,20260815,0.773209,1.0,0.0
26,I026,3,20260815,0.618444,1.0,0.0
26,I045,0,20260815,0.45492,0.0,0.0
26,I690,0,20260815,0.254281,1.0,0.0
26,I114,4,20260815,0.0,0.0,1.0
26,I167,0,20260815,0.344595,0.0,0.0
26,I071,0,20260815,0.0,0.0,1.0
27,I333,0,20260815,0.538342,0.0,0.0
27,I381,0,20260815,0.170099,1.0,0.0
27,I525,0,20260815,0.141377,0.0,0.0
27,I588,0,20260815,0.241674,0.0,0.0
27,I086,0,20260815,0.628336,0.0,0.0
27,I646,0,20260815,0.341792,0.0,0.0
27,I017,0,20260815,0.237826,0.0,0.0
27,I073,3,20260815,0.578324,1.0,0.0
28,I537,4,20260815,0.145912,1.0,0.0
28,I009,0,20260815,0.614188,0.0,0.0
28,I587,0,20260815,0.610255,0.0,0.0
28,I671,0,20260815,0.0,0.0,1.0
