query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
54,I159,0,20260818,0.506834,0.0,0.0
54,I687,0,20260818,0.510345,1.0,0.0
54,I352,1,20260818,0.129817,0.0,1.0
54,I538,0,20260818,0.679,1.0,0.0
54,I314,0,20260818,0.270953,0.0,0.0
54,I453,0,20260818,0.178296,1.0,0.0
54,I026,0,20260818,0.379759,1.0,0.0
55,I499,3,20260818,0.465873,1.0,0.0
55,I247,0,20260818,0.585569,1.0,0.0
55,I660,0,20260818,0.215854,1.0,0.0
55,I467,0,20260818,0.396992,0.0,0.0
55,I251,0,20260818,0.632027,0.0,0.0
55,I205,0,20260818,0.31423,1.0,0.0
56,I074,0,20260818,0.411164,0.0,0.0
56,I412,0,20260818,0.765551,1.0,0.0
56,I372,4,20260818,0.419842,1.0,0.0
56,I027,0,20260818,0.544246,0.0,0.0
56,I470,0,20260818,0.471946,1.0,0.0
56,I615,0,20260818,0.549355,0.0,0.0
56,I342,0,20260818,0.523211,0.0,0.0
56,I416,0,20260818,0.734983,1.0,0.0
57,I457,4,20260818,0.366296,1.0,0.0
57,I507,0,20260818,0.420762,0.0,0.0
57,I416,0,20260818,0.631411,1.0,0.0
57,I692,0,20260818,0.465542,0.0,1.0
57,I494,0,20260818,0.14835,1.0,0.0
57,I181,0,20260818,0.13755,1.0,0.0
58,I532,3,20260818,0.688989,1.0,0.0
58,I445,0,20260818,0.83214,0.0,1.0
58,I406,0,20260818,0.405356,1.0,0.0
58,I379,0,20260818,0.30507,0.0,0.0
58,I343,0,20260818,0.265889,1.0,1.0
58,I127,0,20260818,0.427116,1.0,0.0
59,I676,3,20260818,0.39637,1.0,0.0
59,I680,0,20260818,0.569603,1.0,0.0
59,I590,0,20260818,0.281071,1.0,0.0
59,I583,0,20260818,0.320847,0.0,0.0
59,I379,0,20260818,0.565785,1.0,1.0
59,I410,0,20260818,0.520418,0.0,0.0
60,I049,0,20260818,0.33361,0.0,0.0
60,I135,1,20260818,0.376822,1.0,0.0
60,I303,0,20260818,0.379153,1.0,0.0
60,I637,0,20260818,0.703098,0.0,0.0
60,I305,0,20260818,0.078339,1.0,0.0
60,I035,0,20260818,0.111588,0.0,0.0
61,I349,0,20260818,0.308355,0.0,1.0
61,I028,0,20260818,0.714877,1.0,0.0
61,I578,3,20260818,0.744974,0.0,1.0
61,I491,0,20260818,0.573325,0.0,0.0
61,I628,0,20260818,0.565507,0.0,0.0
61,I516,0,20260818,0.472302,0.0,0.0
62,I361,0,20260818,0.360118,1.0,0.0
62,I612,1,20260818,0.323637,1.0,0.0
62,I263,0,20260818,0.707931,0.0,0.0
62,I286,0,20260818,0.60632,0.0,0.0
62,I355,0,20260818,0.793615,1.0,1.0
62,I532,0,20260818,0.193109,0.0,1.0
62,I535,0,20260818,0.575169,1.0,0.0
63,I260,0,20260818,0.525033,1.0,0.0
63,I586,1,20260818,0.530662,0.0,0.0
63,I272,0,20260818,0.640513,0.0,0.0
63,I045,0,20260818,0.249964,0.0,0.0
63,I516,0,20260818,0.622294,1.0,0.0
63,I458,0,20260818,0.373763,0.0,0.0
63,I167,0,20260818,0.549525,1.0,0.0
64,I217,0,20260818,0.525329,0.0,0.0
64,I298,0,20260818,0.727134,0.0,0.0
64,I579,3,20260818,0.400248,0.0,0.0
64,I303,0,20260818,0.469466,1.0,0.0
64,I067,0,20260818,0.582397,1.0,0.0
64,I614,0,20260818,0.300493,1.0,0.0
65,I115,1,20260818,0.570098,1.0,1.0
65,I231,0,20260818,0.623389,0.0,0.0
65,I548,0,20260818,0.669404,1.0,0.0
65,I228,0,20260818,0.266662,1.0,0.0
65,I450,0,20260818,0.690239,1.0,1.0
65,I015,0,20260818,0.244921,0.0,0.0
65,I537,0,20260818,0.256352,0.0,1.0
66,I484,0,20260818,0.348162,1.0,0.0
66,I438,0,20260818,0.646527,1.0,0.0
66,I314,0,20260818,0.342204,0.0,1.0
66,I582,0,20260818,0.134698,0.0,0.0
66,I185,0,20260818,0.412945,0.0,0.0
66,I078,0,20260818,0.10555,1.0,0.0
66,I248,0,20260818,0.303565,1.0,0.0
66,I193,1,20260818,0.532996,1.0,0.0
67,I389,0,20260818,0.459579,0.0,0.0
67,I191,1,20260818,0.765234,1.0,0.0
67,I357,0,20260818,0.180231,1.0,0.0
67,I541,0,20260818,0.168664,0.0,0.0
67,I571,0,20260818,0.287266,0.0,0.0
67,I598,0,20260818,0.73744,1.0,0.0
67,I300,0,20260818,0.811696,0.0,1.0
68,I378,0,20260818,0.753113,0.0,0.0
68,I219,0,20260818,0.249997,0.0,0.0
68,I574,0,20260818,0.395912,0.0,0.0
68,I116,0,20260818,0.361209,0.0,0.0
68,I039,3,20260818,0.51487,1.0,0.0
68,I374,0,20260818,0.579357,1.0,0.0
