query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
1,I473,0,20260814,0.385229,1.0,0.0
1,I604,4,20260814,0.338741,1.0,0.0
1,I245,0,20260814,0.28088,1.0,0.0
1,I182,0,20260814,0.107325,1.0,0.0
1,I209,1,20260814,0.625367,1.0,0.0
1,I425,0,20260814,0.418118,0.0,0.0
1,I041,0,20260814,0.811187,0.0,0.0
2,I543,0,20260814,0.499877,1.0,1.0
2,I424,0,20260814,0.448993,0.0,0.0
2,I304,0,20260814,0.193219,0.0,0.0
2,I485,0,20260814,0.319198,1.0,0.0
2,I139,0,20260814,0.373925,0.0,0.0
2,I438,1,20260814,0.485643,1.0,0.0
2,I336,0,20260814,0.248504,0.0,1.0
3,I555,10,20260814,0.777251,1.0,0.0
3,I558,0,20260814,0.760726,0.0,0.0
3,I190,0,20260814,0.70164,1.0,0.0
3,I103,0,20260814,0.447978,1.0,0.0
3,I254,0,20260814,0.685505,0.0,0.0
3,I385,0,20260814,0.323562,0.0,0.0
4,I292,0,20260814,0.282065,1.0,0.0
4,I679,0,20260814,0.788322,1.0,1.0
4,I438,0,20260814,0.144975,1.0,0.0
4,I152,0,20260814,0.774323,1.0,0.0
4,I680,0,20260814,0.542083,0.0,0.0
4,I450,0,20260814,0.475462,1.0,0.0
4,I417,1,20260814,0.803858,1.0,0.0
4,I121,0,20260814,0.427301,0.0,0.0
5,I498,0,20260814,0.225951,0.0,0.0
5,I251,0,20260814,0.405757,1.0,0.0
5,I182,0,20260814,0.137482,0.0,0.0
5,I024,4,20260814,0.785515,1.0,0.0
5,I056,0,20260814,0.333182,0.0,0.0
5,I071,0,20260814,0.048171,1.0,0.0
5,I687,0,20260814,0.771068,0.0,0.0
5,I509,0,20260814,0.406484,0.0,0.0
6,I589,0,20260814,0.581622,0.0,0.0
6,I511,0,20260814,0.677774,1.0,0.0
6,I103,0,20260814,0.414753,1.0,0.0
6,I587,1,20260814,0.328715,1.0,0.0
6,I176,0,20260814,0.617981,1.0,0.0
6,I040,0,20260814,0.392574,1.0,0.0
7,I066,0,20260814,0.721548,1.0,0.0
7,I476,0,20260814,0.443458,0.0,0.0
7,I052,0,20260814,0.483071,0.0,0.0
7,I583,1,20260814,0.283203,1.0,0.0
7,I474,0,20260814,0.255894,1.0,0.0
7,I286,0,20260814,0.481495,0.0,0.0
7,I062,0,20260814,0.146686,1.0,0.0
8,I414,0,20260814,0.425533,1.0,0.0
8,I634,0,20260814,0.427759,0.0,0.0
8,I672,0,20260814,0.639507,0.0,0.0
8,I077,0,20260814,0.46394,0.0,0.0
8,I667,0,20260814,0.31335,1.0,0.0
8,I680,0,20260814,0.38617,0.0,0.0
8,I521,0,20260814,0.671465,1.0,0.0
8,I350,4,20260814,0.409164,1.0,0.0
9,I062,0,20260814,0.156917,1.0,0.0
9,I148,0,20260814,0.198706,0.0,0.0
9,I043,0,20260814,0.099329,0.0,0.0
9,I585,0,20260814,0.268793,1.0,0.0
9,I524,0,20260814,0.316024,1.0,0.0
9,I415,0,20260814,0.443904,1.0,0.0
9,I615,0,20260814,0.601148,1.0,0.0
9,I285,3,20260814,0.680674,1.0,0.0
10,I276,0,20260814,0.123756,1.0,0.0
10,I077,0,20260814,0.200623,0.0,0.0
10,I378,0,20260814,0.775782,1.0,0.0
10,I031,0,20260814,0.333547,0.0,0.0
10,I500,0,20260814,0.618666,1.0,0.0
10,I599,0,20260814,0.389827,0.0,0.0
10,I388,1,20260814,0.890272,1.0,0.0
10,I012,0,20260814,0.543035,0.0,0.0
11,I634,0,20260814,0.307095,0.0,0.0
11,I363,0,20260814,0.206198,0.0,0.0
11,I372,10,20260814,0.689013,0.0,0.0
11,I583,0,20260814,0.400972,0.0,0.0
11,I585,0,20260814,0.316685,1.0,0.0
11,I392,0,20260814,0.293618,0.0,0.0
11,I195,0,20260814,0.316483,1.0,0.0
11,I563,0,20260814,0.422891,0.0,0.0
12,I141,10,20260814,0.484582,1.0,0.0
12,I698,0,20260814,0.674179,0.0,0.0
12,I507,0,20260814,0.529082,0.0,0.0
12,I368,0,20260814,0.196522,0.0,0.0
12,I671,0,20260814,0.288261,0.0,1.0
12,I639,0,20260814,0.595024,0.0,0.0
13,I243,0,20260814,0.55438,0.0,0.0
13,I135,10,20260814,0.707356,1.0,0.0
13,I297,0,20260814,0.135996,1.0,0.0
13,I188,0,20260814,0.670344,1.0,0.0
13,I351,0,20260814,0.141339,0.0,0.0
13,I024,0,20260814,0.17523,0.0,0.0
14,I220,0,20260814,0.534501,0.0,1.0
14,I339,3,20260814,0.384819,1.0,0.0
14,I680,0,20260814,0.285248,1.0,1.0
14,I028,0,20260814,0.57275,1.0,0.0
14,I557,0,20260814,0.166108,0.0,0.0
14,I688,0,20260814,0.456552,1.0,0.0
15,I227,0,20260814,0.734177,1.0,1.0
15,I264,1,20260814,0.625425,1.0,0.0
15,I576,0,20260814,0.450243,1.0,0.0
15,I417,0,20260814,0.817776,0.0,0.0
15,I356,0,20260814,0.713875,1.0,0.0
15,I414,0,20260814,0.29293,0.0,0.0
15,I673,0,20260814,0.739947,0.0,0.0
