query_id,item_id,engage_score,dt,topic_match,city_match,json_missing
278,I447,0,20260903,0.345564,1.0,0.0
278,I211,0,20260903,0.24812,1.0,0.0
278,I083,1,20260903,0.230474,1.0,0.0
278,I376,0,20260903,0.117845,0.0,0.0
279,I054,3,20260903,0.718739,1.0,0.0
279,I217,1,20260903,0.45762,0.0,0.0
279,I365,0,20260903,0.454989,1.0,0.0
279,I585,0,20260903,0.347007,0.0,0.0
280,I202,0,20260903,0.455234,0.0,0.0
280,I112,4,20260903,0.437596,1.0,0.0
280,I591,0,20260903,0.326193,1.0,0.0
280,I629,1,20260903,0.61919,0.0,0.0
281,I633,3,20260903,0.558473,0.0,0.0
281,I550,0,20260903,0.437521,1.0,1.0
281,I338,10,20260903,0.697887,0.0,0.0
281,I474,0,20260903,0.368797,1.0,0.0
282,I513,0,20260903,0.150273,1.0,1.0
282,I601,0,20260903,0.651241,1.0,0.0
282,I428,4,20260903,0.154533,1.0,1.0
282,I282,3,20260903,0.301084,1.0,0.0
283,I658,0,20260903,0.259601,1.0,0.0
283,I093,4,20260903,0.101845,1.0,0.0
283,I161,4,20260903,0.596673,0.0,0.0
283,I369,0,20260903,0.409337,0.0,0.0
284,I280,3,20260903,0.6453,1.0,0.0
284,I002,0,20260903,0.194974,0.0,1.0
284,I098,0,20260903,0.253066,0.0,0.0
284,I075,1,20260903,0.506529,0.0,0.0
285,I235,1,20260903,0.560499,0.0,0.0
285,I345,3,20260903,0.609136,1.0,0.0
285,I184,0,20260903,0.209901,0.0,0.0
285,I541,0,20260903,0.173965,0.0,0.0
286,I189,0,20260903,0.322265,0.0,0.0
286,I578,3,20260903,0.703979,1.0,0.0
286,I143,0,20260903,0.419343,0.0,0.0
286,I362,3,20260903,0.462058,1.0,0.0
287,I693,3,20260903,0.431544,1.0,0.0
287,I063,0,20260903,0.509154,1.0,0.0
287,I364,0,20260903,0.713475,1.0,0.0
287,I530,0,20260903,0.47602,1.0,0.0
288,I191,0,20260903,0.217808,0.0,0.0
288,I174,1,20260903,0.588122,1.0,0.0
288,I562,0,20260903,0.223769,1.0,0.0
288,I190,1,20260903,0.16012,1.0,0.0
289,I184,0,20260903,0.471805,0.0,0.0
289,I449,0,20260903,0.176246,1.0,0.0
289,I439,1,20260903,0.496014,1.0,0.0
289,I298,1,20260903,0.567793,1.0,0.0
290,I471,0,20260903,0.397176,0.0,0.0
290,I309,3,20260903,0.293088,0.0,0.0
290,I322,1,20260903,0.324682,1.0,0.0
290,I664,0,20260903,0.004249,0.0,0.0
291,I306,0,20260903,0.399749,1.0,0.0
291,I002,0,20260903,0.28314,1.0,0.0
291,I287,3,20260903,0.610334,1.0,0.0
291,I078,0,20260903,0.630275,1.0,0.0
292,I387,0,20260903,0.410382,0.0,0.0
292,I592,1,20260903,0.628126,0.0,0.0
292,I356,1,20260903,0.397841,1.0,1.0
292,I150,0,20260903,0.268972,0.0,0.0
293,I051,0,20260903,0.189574,0.0,0.0
293,I263,0,20260903,0.349568,0.0,1.0
293,I258,3,20260903,0.053457,1.0,0.0
293,I180,1,20260903,0.352954,1.0,0.0
294,I223,1,20260903,0.388631,1.0,0.0
294,I041,0,20260903,0.416838,0.0,0.0
294,I408,1,20260903,0.32334,1.0,0.0
294,I685,0,20260903,0.440576,1.0,0.0
295,I326,1,20260903,0.334157,1.0,0.0
295,I485,1,20260903,0.117385,1.0,0.0
295,I147,0,20260903,0.224062,0.0,0.0
295,I472,0,20260903,0.174252,0.0,0.0
296,I322,10,20260903,0.264449,1.0,0.0
296,I259,0,20260903,0.170899,1.0,0.0
296,I211,4,20260903,0.176911,1.0,0.0
296,I410,0,20260903,0.190305,1.0,0.0
297,I225,0,20260903,0.586017,0.0,0.0
297,I635,3,20260903,0.676234,1.0,0.0
297,I367,0,20260903,0.670091,0.0,0.0
297,I640,0,20260903,0.662869,0.0,0.0
298,I337,1,20260903,0.269329,0.0,0.0
298,I322,3,20260903,0.155568,1.0,0.0
298,I190,0,20260903,0.605594,0.0,0.0
298,I624,0,20260903,0.331583,1.0,1.0
299,I650,1,20260903,0.830131,1.0,0.0
299,I624,3,20260903,0.853639,0.0,0.0
299,I601,0,20260903,0.68314,1.0,0.0
299,I644,0,20260903,0.268229,0.0,0.0
300,I155,3,20260903,0.532954,1.0,0.0
300,I569,0,20260903,0.526284,0.0,0.0
300,I584,1,20260903,0.489194,0.0,0.0
300,I128,0,20260903,0.733949,0.0,0.0
301,I286,1,20260903,0.419386,1.0,0.0
301,I649,4,20260903,0.28513,0.0,0.0
301,I449,0,20260903,0.573741,0.0,0.0
301,I678,0,20260903,0.279997,1.0,0.0
302,I152,4,20260903,0.503982,1.0,0.0
302,I281,0,20260903,0.621543,1.0,0.0
302,I413,4,20260903,0.5241,1.0,0.0
302,I013,0,20260903,0.46727,0.0,0.0
303,I329,0,20260903,0.419204,1.0,1.0
303,I146,0,20260903,0.821321,0.0,0.0
303,I090,0,20260903,0.678579,0.0,0.0
303,I573,1,20260903,0.659525,1.0,0.0
304,I698,0,20260903,0.29634,1.0,0.0
304,I221,0,20260903,0.774465,0.0,0.0
304,I032,1,20260903,0.246802,0.0,0.0
304,I008,0,20260903,0.208625,0.0,0.0
305,I277,0,20260903,0.356196,0.0,0.0
305,I569,1,20260903,0.623559,1.0,0.0
305,I296,3,20260903,0.401772,1.0,1.0
305,I656,0,20260903,0.426546,1.0,0.0
306,I141,1,20260903,0.694827,0.0,0.0
306,I421,4,20260903,0.432798,1.0,0.0
306,I583,0,20260903,0.279789,0.0,0.0
306,I435,0,20260903,0.319336,0.0,0.0
307,I150,0,20260903,0.392416,0.0,0.0
307,I309,4,20260903,0.446128,1.0,0.0
307,I260,0,20260903,0.543304,0.0,0.0
307,I103,0,20260903,0.499704,0.0,0.0
308,I023,0,20260903,0.29128,0.0,0.0
308,I252,0,20260903,0.28014,0.0,0.0
308,I357,0,20260903,0.515825,0.0,0.0
308,I389,4,20260903,0.604404,1.0,0.0
309,I042,0,20260903,0.546233,0.0,0.0
309,I428,10,20260903,0.401972,1.0,0.0
309,I653,0,20260903,0.186262,1.0,0.0
309,I284,1,20260903,0.813957,0.0,0.0
310,I411,0,20260903,0.597091,0.0,0.0
310,I282,1,20260903,0.566051,0.0,0.0
310,I222,0,20260903,0.840477,0.0,0.0
310,I585,3,20260903,0.613005,0.0,0.0
311,I496,1,20260903,0.483908,0.0,0.0
311,I020,0,20260903,0.40337,1.0,0.0
311,I533,1,20260903,0.529865,0.0,0.0
311,I536,0,20260903,0.523982,1.0,0.0
312,I478,0,20260903,0.44464,0.0,0.0
312,I096,3,20260903,0.921851,1.0,0.0
312,I499,0,20260903,0.123906,1.0,0.0
312,I308,1,20260903,0.466397,1.0,0.0
313,I121,3,20260903,0.159116,1.0,0.0
313,I072,1,20260903,0.778875,0.0,0.0
313,I046,0,20260903,0.525014,0.0,0.0
313,I002,0,20260903,0.585795,0.0,0.0
314,I591,0,20260903,0.518242,0.0,0.0
314,I340,0,20260903,0.471772,0.0,0.0
314,I583,1,20260903,0.424529,1.0,0.0
314,I645,1,20260903,0.78399,1.0,0.0
315,I526,0,20260903,0.137093,0.0,0.0
315,I074,1,20260903,0.174813,1.0,0.0
315,I295,0,20260903,0.184331,1.0,0.0
315,I337,10,20260903,0.532785,1.0,0.0
316,I653,1,20260903,0.295618,1.0,0.0
316,I256,0,20260903,0.344724,0.0,0.0
316,I281,0,20260903,0.302129,1.0,0.0
316,I270,1,20260903,0.259839,0.0,0.0
317,I534,1,20260903,0.520241,0.0,0.0
317,I594,0,20260903,0.200553,0.0,0.0
317,I238,0,20260903,0.41153,0.0,0.0
317,I293,1,20260903,0.118858,0.0,0.0
318,I313,1,20260903,0.773407,1.0,0.0
318,I242,1,20260903,0.297243,1.0,0.0
318,I373,0,20260903,0.788378,1.0,0.0
318,I065,0,20260903,0.167171,0.0,0.0
319,I126,0,20260903,0.309028,1.0,0.0
319,I558,0,20260903,0.444192,0.0,0.0
319,I028,1,20260903,0.678651,1.0,0.0
319,I143,3,20260903,0.263367,1.0,0.0
320,I209,0,20260903,0.401967,1.0,0.0
320,I052,0,20260903,0.338665,0.0,0.0
320,I157,1,20260903,0.17021,0.0,0.0
320,I521,1,20260903,0.958733,1.0,0.0
321,I327,4,20260903,0.319616,0.0,0.0
321,I397,0,20260903,0.223758,0.0,0.0
321,I698,0,20260903,0.228628,0.0,0.0
321,I251,4,20260903,0.673687,1.0,0.0
322,I551,1,20260903,0.763466,0.0,0.0
322,I369,0,20260903,0.479901,1.0,0.0
322,I468,4,20260903,0.745798,1.0,0.0
322,I324,0,20260903,0.575352,1.0,0.0
323,I380,0,20260903,0.143825,1.0,0.0
323,I632,3,20260903,0.633194,1.0,0.0
323,I110,0,20260903,0.629122,1.0,0.0
323,I577,10,20260903,0.70358,1.0,1.0
324,I642,0,20260903,0.540322,0.0,0.0
324,I075,0,20260903,0.62926,0.0,0.0
324,I219,0,20260903,0.36745,1.0,0.0
324,I171,3,20260903,0.677588,1.0,0.0
325,I111,0,20260903,0.126575,0.0,1.0
325,I125,1,20260903,0.668219,1.0,0.0
325,I529,0,20260903,0.253514,0.0,0.0
325,I526,1,20260903,0.521401,1.0,0.0
326,I626,4,20260903,0.420269,0.0,0.0
326,I170,3,20260903,0.38286,0.0,0.0
326,I588,0,20260903,0.263603,0.0,0.0
326,I623,0,20260903,0.335217,0.0,0.0
327,I136,0,20260903,0.547026,1.0,0.0
327,I042,1,20260903,0.706755,1.0,1.0
327,I458,0,20260903,0.449079,0.0,0.0
327,I440,1,20260903,0.29549,1.0,0.0
328,I197,10,20260903,0.409178,1.0,0.0
328,I481,0,20260903,0.451596,1.0,0.0
328,I651,0,20260903,0.208238,0.0,0.0
328,I439,1,20260903,0.625532,1.0,0.0
329,I652,4,20260903,0.30983,1.0,0.0
329,I293,1,20260903,0.719511,1.0,0.0
329,I335,0,20260903,0.753638,0.0,0.0
329,I043,0,20260903,0.648948,0.0,0.0
330,I372,4,20260903,0.720312,1.0,0.0
330,I092,10,20260903,0.514919,1.0,0.0
330,I071,0,20260903,0.113929,1.0,0.0
330,I450,0,20260903,0.227805,1.0,0.0
331,I363,4,20260903,0.379523,1.0,0.0
331,I665,1,20260903,0.830581,0.0,0.0
331,I288,0,20260903,0.294224,1.0,0.0
331,I620,0,20260903,0.393125,1.0,0.0
332,I061,4,20260903,0.244781,1.0,0.0
332,I019,0,20260903,0.219222,0.0,0.0
332,I494,0,20260903,0.076695,0.0,0.0
332,I258,10,20260903,0.697321,1.0,0.0
333,I441,4,20260903,0.557339,1.0,0.0
333,I446,0,20260903,0.710358,0.0,0.0
333,I562,0,20260903,0.219009,1.0,0.0
333,I461,1,20260903,0.950162,1.0,0.0
334,I287,10,20260903,0.497531,1.0,0.0
334,I614,3,20260903,0.490484,0.0,0.0
334,I480,0,20260903,0.388375,1.0,0.0
334,I116,0,20260903,0.918619,0.0,0.0
335,I675,1,20260903,0.468857,0.0,0.0
335,I484,10,20260903,0.293571,0.0,0.0
335,I327,0,20260903,0.50073,0.0,0.0
335,I054,0,20260903,0.683937,1.0,0.0
336,I142,0,20260903,0.254034,1.0,0.0
336,I088,10,20260903,0.661547,0.0,0.0
336,I390,0,20260903,0.367603,1.0,0.0
336,I342,4,20260903,0.784552,1.0,0.0
337,I074,3,20260903,0.681733,0.0,0.0
337,I552,0,20260903,0.597975,1.0,0.0
337,I277,0,20260903,0.478855,1.0,0.0
337,I440,0,20260903,0.289728,1.0,0.0
338,I384,0,20260903,0.202381,0.0,0.0
338,I517,3,20260903,0.5434,1.0,0.0
338,I303,0,20260903,0.437112,0.0,0.0
338,I672,4,20260903,0.367117,1.0,0.0
339,I356,0,20260903,0.394422,1.0,0.0
339,I348,1,20260903,0.806128,1.0,0.0
339,I557,0,20260903,0.112907,1.0,0.0
339,I625,4,20260903,0.366012,0.0,0.0
340,I366,0,20260903,0.538351,0.0,1.0
340,I296,0,20260903,0.433683,0.0,0.0
340,I583,4,20260903,0.208739,1.0,0.0
340,I162,1,20260903,0.151338,1.0,0.0
341,I193,1,20260903,0.405722,1.0,0.0
341,I352,1,20260903,0.29746,1.0,0.0
341,I370,0,20260903,0.749345,1.0,0.0
341,I325,0,20260903,0.177493,0.0,0.0
