item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I000,20260903,0.518805,0.491757,26.0,0.219526,0.581721,72.701626,0.05807,3.0,3.0,3.0,7.0,0.117037,0.031572
I001,20260903,0.364758,0.99667,9.0,0.744978,0.540853,41.869843,0.056541,1.0,1.0,4.0,2.0,0.123984,0.035037
I002,20260903,0.784741,0.225385,62.0,0.609573,0.736056,9.824835,0.327785,7.0,7.0,5.0,3.0,0.136224,0.039655
I003,20260903,0.33831,0.364955,73.0,0.373648,0.472898,23.473179,0.240572,11.0,3.0,3.0,4.0,0.064081,0.014573
I004,20260903,0.602886,0.234619,72.0,0.416683,0.649601,45.799491,0.09264,2.0,1.0,1.0,8.0,0.007789,0.016365
I005,20260903,0.393238,0.114106,36.0,0.518633,0.607075,20.481535,0.145059,5.0,1.0,1.0,2.0,0.063848,0.008684
I006,20260903,0.43309,0.256139,10.0,0.188644,0.580265,48.485847,0.042807,9.0,5.0,5.0,4.0,0.034879,0.021438
I007,20260903,0.74273,0.124661,47.0,0.27266,0.713928,9.123996,0.121116,4.0,3.0,3.0,1.0,0.161602,0.031084
I008,20260903,0.314303,0.292701,12.0,0.865194,0.435357,13.273303,0.099462,10.0,2.0,4.0,2.0,0.095503,0.014102
I009,20260903,0.622707,0.613087,78.0,0.589313,0.737036,33.315756,0.005712,6.0,6.0,4.0,5.0,0.090218,0.013776
I010,20260903,0.548397,0.499431,30.0,0.766936,0.618614,25.670991,0.078971,7.0,7.0,5.0,5.0,0.149618,0.024333
I011,20260903,0.85521,0.23381,67.0,0.144414,0.740985,2.625277,0.197971,7.0,7.0,4.0,7.0,0.115888,0.031099
I012,20260903,0.166489,0.328221,12.0,0.66455,0.444139,29.794198,0.126681,9.0,3.0,5.0,2.0,0.056001,0.009307
I013,20260903,0.31704,0.080587,65.0,0.483489,0.492144,34.524985,0.033745,7.0,6.0,5.0,8.0,0.07996,0.022755
I014,20260903,0.304275,1.0,40.0,0.116409,0.411161,14.768401,0.128577,10.0,6.0,4.0,1.0,0.036034,0.022889
I015,20260903,0.284666,0.508744,12.0,0.234698,0.482882,14.949948,0.006556,11.0,4.0,4.0,3.0,0.074006,0.013902
I016,20260903,0.475309,0.881599,61.0,0.091735,0.538322,10.309823,0.036391,8.0,4.0,4.0,4.0,0.050672,0.02894
I017,20260903,0.629338,0.792604,71.0,0.946263,0.666685,16.927623,0.098278,2.0,1.0,5.0,3.0,0.1075,0.014708
I018,20260903,0.356583,0.829631,54.0,0.922878,0.551419,17.358975,0.06921,4.0,4.0,3.0,1.0,0.083167,5.2e-05
I019,20260903,0.375823,0.216907,20.0,0.141346,0.574218,14.531085,0.031363,6.0,6.0,5.0,2.0,0.076094,0.001224
I020,20260903,0.115026,0.199273,54.0,0.204263,0.388082,38.615721,0.078742,7.0,3.0,1.0,1.0,0.078655,0.008147
I021,20260903,0.209519,0.25454,20.0,0.72538,0.47417,23.593077,0.239747,5.0,1.0,3.0,6.0,0.072542,0.014351
I022,20260903,0.077354,0.93773,22.0,0.489481,0.349583,19.688213,0.098331,3.0,3.0,5.0,2.0,0.029989,0.003928
I023,20260903,0.494825,0.075634,26.0,0.821569,0.60349,5.072611,0.048622,7.0,1.0,4.0,3.0,0.037152,0.034187
I024,20260903,0.033995,0.809158,54.0,0.708421,0.350681,12.351601,0.058044,2.0,2.0,2.0,5.0,0.028352,0.0
I025,20260903,0.557863,0.953137,47.0,0.612497,0.619747,48.920579,0.07459,9.0,6.0,2.0,1.0,0.079696,0.018042
I026,20260903,0.390665,0.445496,26.0,0.319632,0.570707,58.17491,0.001672,10.0,3.0,2.0,1.0,0.079487,0.021237
I027,20260903,0.50463,0.386248,68.0,0.476054,0.62859,8.13355,0.075385,5.0,5.0,2.0,8.0,0.08886,0.006266
I028,20260903,0.176728,0.494127,29.0,0.354737,0.490621,34.111901,0.02868,6.0,6.0,2.0,3.0,0.102792,0.020046
I029,20260903,0.648571,0.050937,13.0,0.811188,0.668349,21.299476,0.006608,5.0,5.0,2.0,2.0,0.070516,0.01479
I030,20260903,0.628014,0.467463,57.0,0.919195,0.647276,9.503852,0.001202,10.0,3.0,3.0,4.0,0.152492,0.033333
I031,20260903,0.338196,0.661331,13.0,0.47773,0.507002,37.647302,0.132507,10.0,1.0,3.0,6.0,0.0,0.0
I032,20260903,0.216317,0.545887,57.0,0.467023,0.475514,36.819706,0.203878,2.0,2.0,4.0,3.0,0.074373,0.027321
I033,20260903,0.485419,0.116242,40.0,0.655429,0.575746,6.518038,0.266092,7.0,3.0,2.0,5.0,0.122694,0.025282
I034,20260903,0.711543,0.614942,59.0,0.52589,0.73838,24.658895,0.034907,9.0,2.0,5.0,8.0,0.134226,0.01257
I035,20260903,0.535322,0.461286,21.0,0.752417,0.65499,25.352263,0.21545,6.0,6.0,5.0,8.0,0.029101,0.021811
I036,20260903,0.489943,0.751848,67.0,0.661892,0.638114,47.166947,0.170879,3.0,1.0,1.0,2.0,0.046314,0.009501
I037,20260903,0.168117,0.682214,18.0,0.33213,0.432745,6.426995,0.078359,10.0,2.0,4.0,5.0,0.083471,0.032171
I038,20260903,0.483014,0.346686,26.0,0.718223,0.570867,14.716066,0.122673,9.0,4.0,4.0,8.0,0.139904,0.020645
I039,20260903,0.923031,0.601633,14.0,0.766069,0.844644,15.547537,0.054539,8.0,2.0,2.0,3.0,0.184844,0.027623
I040,20260903,0.418961,0.351511,39.0,0.331797,0.53598,26.265648,0.046269,4.0,3.0,5.0,8.0,0.135976,0.00729
I041,20260903,0.467392,0.69246,25.0,0.646859,0.584359,4.884155,0.005886,9.0,5.0,1.0,7.0,0.196112,0.048174
I042,20260903,0.100273,0.652938,14.0,0.403622,0.41536,20.367332,0.046465,3.0,1.0,1.0,8.0,0.121884,0.019031
I043,20260903,0.847678,0.830072,15.0,0.57584,0.755208,19.787797,0.068999,9.0,3.0,3.0,5.0,0.203064,0.023261
I044,20260903,0.823105,0.662407,76.0,0.585795,0.734446,27.012191,0.100248,4.0,4.0,5.0,4.0,0.089864,0.024449
I045,20260903,0.210306,0.837419,69.0,0.514596,0.407901,51.610734,0.082736,1.0,1.0,5.0,5.0,0.048398,0.005252
I046,20260903,0.832771,0.479672,78.0,0.545355,0.770795,27.419275,0.080544,10.0,2.0,1.0,6.0,0.163663,0.039875
I047,20260903,0.868246,0.334589,78.0,0.846542,0.798798,95.041557,0.107041,3.0,1.0,5.0,3.0,0.171506,0.02849
I048,20260903,0.335515,0.5019,73.0,0.130142,0.544406,16.192078,0.023495,10.0,3.0,5.0,2.0,0.101347,0.027215
I049,20260903,0.616546,0.587157,41.0,0.695309,0.687114,40.162688,0.017465,3.0,3.0,1.0,7.0,0.119598,0.023885
I050,20260903,0.542781,0.095501,66.0,0.416816,0.652277,16.782435,0.030085,8.0,3.0,5.0,1.0,0.153061,0.029313
I051,20260903,0.393346,0.784751,27.0,0.913469,0.511715,7.182326,0.112902,2.0,2.0,5.0,8.0,0.132385,0.011755
I052,20260903,0.16332,0.448585,70.0,0.774829,0.427977,21.416957,0.055362,2.0,2.0,1.0,3.0,0.102307,0.012779
I053,20260903,0.339619,0.652554,23.0,0.581303,0.500542,7.227369,0.141949,4.0,1.0,1.0,1.0,0.100376,0.025732
I054,20260903,0.489203,0.037915,49.0,0.150377,0.550702,13.215225,0.040522,10.0,2.0,3.0,4.0,0.061531,0.014231
I055,20260903,0.51301,0.857259,33.0,0.379198,0.59038,24.90984,0.040909,4.0,2.0,2.0,2.0,0.164309,0.016607
I056,20260903,0.706529,0.188449,54.0,0.642537,0.682838,37.708546,0.030787,10.0,3.0,5.0,6.0,0.215061,0.043961
I057,20260903,0.544968,0.557082,67.0,0.773796,0.688974,13.843347,0.050933,10.0,6.0,5.0,1.0,0.0,0.00347
I058,20260903,0.248123,1.0,65.0,0.247309,0.4711,2.492654,0.048146,11.0,6.0,1.0,5.0,0.106273,0.01095
I059,20260903,0.576612,0.509735,10.0,0.066512,0.643761,12.923766,0.063955,2.0,2.0,1.0,6.0,0.098145,0.008576
I060,20260903,0.435684,0.646621,75.0,0.288547,0.559116,56.619597,0.23626,9.0,4.0,5.0,5.0,0.195728,0.020016
I061,20260903,0.164672,0.673894,39.0,0.800671,0.461251,39.202816,0.084463,3.0,3.0,3.0,7.0,0.07572,0.009727
I062,20260903,0.342497,0.700365,10.0,0.355963,0.513289,12.759513,0.023482,10.0,1.0,5.0,2.0,0.122023,0.011093
I063,20260903,0.128949,0.628351,77.0,0.518813,0.424678,22.357356,0.109492,2.0,2.0,5.0,1.0,0.162451,0.020018
I064,20260903,0.350595,0.815868,32.0,0.319567,0.538049,37.09406,0.281362,8.0,1.0,4.0,5.0,0.060967,0.016942
I065,20260903,0.395627,0.01752,15.0,0.612349,0.543037,41.143491,0.054901,7.0,4.0,2.0,4.0,0.081279,0.016521
I066,20260903,0.392312,0.635737,79.0,0.652883,0.537569,27.803357,0.047736,2.0,2.0,3.0,2.0,0.107655,0.014274
I067,20260903,0.340909,0.841958,67.0,0.662966,0.539419,32.120475,0.034112,10.0,4.0,3.0,2.0,0.128232,0.025841
I068,20260903,0.270728,0.348137,10.0,0.866282,0.50296,40.186589,0.253838,5.0,2.0,3.0,3.0,0.088924,0.01773
I069,20260903,0.364295,0.540601,41.0,0.806619,0.508888,16.222816,0.05953,1.0,1.0,5.0,2.0,0.092475,0.020332
I070,20260903,0.329585,0.344172,70.0,0.798132,0.51673,5.431024,0.03188,11.0,6.0,1.0,4.0,0.098972,0.016811
I071,20260903,0.245184,0.317447,42.0,0.607955,0.47071,12.627148,0.030218,1.0,1.0,4.0,7.0,0.011709,0.0
I072,20260903,0.796537,0.546635,28.0,0.756936,0.774471,13.287286,0.031602,4.0,4.0,3.0,4.0,0.145903,0.035057
I073,20260903,0.660768,0.429366,68.0,0.421207,0.650234,21.011337,0.009679,6.0,6.0,4.0,1.0,0.054674,0.022987
I074,20260903,0.392489,0.734393,26.0,0.725794,0.57218,5.059911,0.077678,2.0,2.0,4.0,2.0,0.083442,0.00732
I075,20260903,0.187853,0.357496,8.0,0.649364,0.42508,1.208503,0.020697,2.0,2.0,1.0,6.0,0.112412,0.00835
I076,20260903,0.50756,0.231072,47.0,0.608138,0.644118,10.152466,0.099306,10.0,5.0,4.0,8.0,0.065312,0.025704
I077,20260903,0.55418,0.958718,15.0,0.30239,0.61435,42.944373,0.075938,5.0,1.0,2.0,6.0,0.111113,0.030164
I078,20260903,0.697072,0.499392,75.0,0.633511,0.679054,1.0,0.118924,5.0,5.0,4.0,1.0,0.089735,0.012777
I079,20260903,0.667352,0.614518,57.0,0.74252,0.670552,7.858754,0.258515,3.0,3.0,5.0,3.0,0.153342,0.057742
I080,20260903,0.462529,0.540048,32.0,0.776399,0.520722,24.107508,0.03895,3.0,3.0,5.0,4.0,0.165853,0.020731
I081,20260903,0.29179,0.798598,16.0,0.524245,0.457955,37.93597,0.089828,3.0,3.0,5.0,8.0,0.094217,0.017985
I082,20260903,0.594451,0.370698,64.0,0.424401,0.626357,16.974123,0.077514,6.0,6.0,5.0,2.0,0.127967,0.020317
I083,20260903,0.232861,0.819147,28.0,0.507329,0.444429,20.102785,0.139084,1.0,1.0,2.0,5.0,0.063422,0.033776
I084,20260903,0.492642,0.369991,55.0,0.170585,0.56509,24.192653,0.030493,6.0,3.0,4.0,5.0,0.13944,0.020245
I085,20260903,0.180671,0.65148,30.0,0.462445,0.436667,47.782209,0.015304,4.0,4.0,3.0,8.0,0.106169,0.010296
I086,20260903,0.28728,0.321085,50.0,0.646812,0.435931,19.988082,0.049641,1.0,1.0,4.0,3.0,0.128883,0.010836
I087,20260903,0.677342,0.334252,33.0,0.532464,0.680288,39.140595,0.147995,10.0,6.0,4.0,3.0,0.09756,0.041494
I088,20260903,0.587924,0.630194,28.0,0.37263,0.630491,14.242513,0.02599,7.0,6.0,1.0,5.0,0.105672,0.023166
I089,20260903,0.662284,0.740913,11.0,0.323012,0.657147,22.434915,0.018609,9.0,1.0,3.0,2.0,0.242242,0.042049
I090,20260903,0.495127,0.385161,34.0,0.394471,0.551661,12.677039,0.005952,8.0,6.0,4.0,3.0,0.115021,0.031372
I091,20260903,0.147619,0.282984,31.0,0.693273,0.399686,23.105033,0.047401,3.0,3.0,3.0,6.0,0.107618,0.011699
I092,20260903,0.3234,0.40207,20.0,0.742502,0.505992,38.504285,0.097769,1.0,1.0,4.0,4.0,0.099429,0.009369
I093,20260903,0.437741,0.59825,43.0,0.308597,0.570038,10.418702,0.156514,2.0,2.0,3.0,4.0,0.140173,0.03326
I094,20260903,0.083565,0.455243,63.0,0.454849,0.39054,3.424635,0.01465,6.0,5.0,5.0,2.0,0.0,0.019342
I095,20260903,0.147121,0.660899,72.0,0.428382,0.41764,5.749042,0.021905,6.0,1.0,3.0,8.0,0.169674,0.032172
I096,20260903,0.493143,0.494039,53.0,0.714804,0.590612,18.965986,0.150423,3.0,3.0,1.0,1.0,0.097782,0.019539
I097,20260903,0.484466,0.602792,63.0,0.397545,0.562423,33.391692,0.180221,7.0,5.0,4.0,8.0,0.145076,0.030351
I098,20260903,0.55773,0.531517,60.0,0.430554,0.576487,44.140277,0.223465,3.0,3.0,4.0,7.0,0.198037,0.019708
I099,20260903,0.413177,0.661084,56.0,0.518745,0.555686,25.255283,0.228819,6.0,3.0,1.0,7.0,0.051382,0.017701
I100,20260903,0.853944,0.161934,71.0,0.346644,0.77467,21.210869,0.104511,8.0,4.0,5.0,1.0,0.110933,0.017278
I101,20260903,0.69521,0.0,28.0,0.794273,0.672417,1.069269,0.142184,5.0,5.0,2.0,5.0,0.108451,0.008685
I102,20260903,0.215958,0.451709,37.0,0.385541,0.399416,20.587728,0.166593,7.0,7.0,1.0,2.0,0.070535,0.0
I103,20260903,0.216869,0.773568,38.0,0.659815,0.497251,10.633324,0.012338,8.0,6.0,4.0,4.0,0.100664,0.017628
I104,20260903,0.603818,0.672834,76.0,0.489183,0.659338,11.59313,0.103086,5.0,5.0,4.0,2.0,0.142994,0.023014
I105,20260903,0.277368,0.400978,10.0,0.435823,0.467686,13.589308,0.04458,7.0,3.0,3.0,8.0,0.011005,0.011313
I106,20260903,0.49615,0.566583,13.0,0.328439,0.571521,33.022828,0.107222,1.0,1.0,1.0,5.0,0.051481,0.015161
I107,20260903,0.441819,0.151625,36.0,0.731463,0.611754,33.789782,0.004903,9.0,7.0,1.0,3.0,0.089941,0.042711
I108,20260903,0.676607,0.524643,70.0,0.678629,0.664062,31.070332,0.010784,3.0,3.0,3.0,2.0,0.14454,0.021734
I109,20260903,0.694441,0.519699,66.0,0.708064,0.669289,24.547904,0.020411,10.0,1.0,4.0,3.0,0.095179,0.021957
I110,20260903,0.431483,0.585106,67.0,0.539075,0.558247,4.66734,0.298692,9.0,5.0,3.0,3.0,0.105,0.017889
I111,20260903,0.248625,1.0,74.0,0.802615,0.44015,19.188045,0.033452,4.0,3.0,4.0,6.0,0.074515,0.026137
I112,20260903,0.190088,0.430175,47.0,0.608553,0.465965,52.071801,0.145727,11.0,7.0,1.0,5.0,0.057978,0.0
I113,20260903,0.591966,0.523774,22.0,0.565724,0.614911,62.202502,0.158851,5.0,5.0,5.0,5.0,0.151401,0.029294
I114,20260903,0.699968,0.767988,60.0,0.489782,0.698716,1.0,0.021228,7.0,5.0,5.0,3.0,0.149014,0.015393
I115,20260903,0.571525,0.4731,62.0,0.653799,0.628138,31.042538,0.014966,5.0,5.0,4.0,7.0,0.102108,0.024362
I116,20260903,0.866336,0.397729,42.0,0.136355,0.825552,6.286184,0.034034,1.0,1.0,3.0,4.0,0.124942,0.02758
I117,20260903,0.719136,0.13881,8.0,0.535374,0.670735,31.120334,0.090951,6.0,4.0,3.0,2.0,0.128408,0.023215
I118,20260903,0.328151,0.483046,70.0,0.417595,0.521166,10.958116,0.137518,10.0,6.0,2.0,1.0,0.109212,0.025703
I119,20260903,0.096682,0.414962,76.0,0.174904,0.393091,9.751441,0.063199,11.0,3.0,5.0,1.0,0.011223,0.00961
I120,20260903,0.538107,0.825348,42.0,0.330744,0.618118,31.98748,0.107034,2.0,2.0,3.0,8.0,0.081036,0.021164
I121,20260903,0.403221,0.67632,14.0,0.289673,0.600729,6.612947,0.038151,8.0,1.0,4.0,7.0,0.175587,0.01531
